,County,2022,total,pct
2009,"Grand Forks , North Dakota",72413,333287557,0.00021726883731215923
2010,"Grant , North Dakota",2243,333287557,6.729924213762352e-06
2011,"Griggs , North Dakota",2252,333287557,6.7569279221546215e-06
2012,"Hettinger , North Dakota",2406,333287557,7.218991376866794e-06
2013,"Kidder , North Dakota",2393,333287557,7.179986020300182e-06
2014,"LaMoure , North Dakota",4098,333287557,1.2295688554613517e-05
2015,"Logan , North Dakota",1855,333287557,5.565764340851165e-06
2016,"McHenry , North Dakota",5189,333287557,1.5569138094165334e-05
2017,"McIntosh , North Dakota",2475,333287557,7.426019807874196e-06
2018,"McKenzie , North Dakota",13908,333287557,4.17297307021876e-05
2019,"McLean , North Dakota",9824,333287557,2.9476047916184282e-05
2020,"Mercer , North Dakota",8333,333287557,2.500243355919825e-05
2021,"Morton , North Dakota",33710,333287557,0.00010114388998926833
2022,"Mountrail , North Dakota",9290,333287557,2.7873827884909606e-05
2023,"Nelson , North Dakota",2995,333287557,8.986234070538673e-06
2024,"Oliver , North Dakota",1856,333287557,5.5687647528947505e-06
2025,"Pembina , North Dakota",6763,333287557,2.0291786650768962e-05
2026,"Pierce , North Dakota",3942,333287557,1.1827624275814174e-05
2027,"Ramsey , North Dakota",11515,333287557,3.454974468188742e-05
2028,"Ransom , North Dakota",5640,333287557,1.692232392582241e-05
2029,"Renville , North Dakota",2220,333287557,6.660914736759884e-06
2030,"Richland , North Dakota",16580,333287557,4.9746831682648146e-05
2031,"Rolette , North Dakota",11933,333287557,3.5803916916106175e-05
2032,"Sargent , North Dakota",3795,333287557,1.13865637054071e-05
2033,"Sheridan , North Dakota",1295,333287557,3.885533596443266e-06
2034,"Sioux , North Dakota",3711,333287557,1.1134529093745914e-05
2035,"Slope , North Dakota",672,333287557,2.0162768932894786e-06
2036,"Stark , North Dakota",32803,333287557,9.842251626573626e-05
2037,"Steele , North Dakota",1788,333287557,5.364736733930934e-06
2038,"Stutsman , North Dakota",21487,333287557,6.446985358052235e-05
2039,"Towner , North Dakota",2064,333287557,6.192850457960541e-06
2040,"Traill , North Dakota",7958,333287557,2.3877279042853675e-05
2041,"Walsh , North Dakota",10438,333287557,3.13183009109458e-05
2042,"Ward , North Dakota",68870,333287557,0.0002066383774417357
2043,"Wells , North Dakota",3930,333287557,1.1791619331291146e-05
2044,"Williams , North Dakota",38109,333287557,0.0001143427025690011
2045,"Adams , Ohio",27420,333287557,8.227129823511533e-05
2046,"Allen , Ohio",101115,333287557,0.0003033866637871512
2047,"Ashland , Ohio",52181,333287557,0.00015656450084633672
2048,"Ashtabula , Ohio",97014,333287557,0.00029108197399640697
2049,"Athens , Ohio",58979,333287557,0.00017696130191863118
2050,"Auglaize , Ohio",45948,333287557,0.0001378629325786681
2051,"Belmont , Ohio",65509,333287557,0.00019655399256324473
2052,"Brown , Ohio",43680,333287557,0.0001310579980638161
2053,"Butler , Ohio",388420,333287557,0.0011654200459694929
2054,"Carroll , Ohio",26659,333287557,7.998798466994674e-05
2055,"Champaign , Ohio",38709,333287557,0.00011614294979515241
2056,"Clark , Ohio",134831,333287557,0.0004045485562486811
2057,"Clermont , Ohio",210805,333287557,0.0006325018608480484
2058,"Clinton , Ohio",41964,333287557,0.00012590929099702333
2059,"Columbiana , Ohio",100511,333287557,0.00030157441491282554
2060,"Coshocton , Ohio",36571,333287557,0.00010972806884596654
2061,"Crawford , Ohio",41522,333287557,0.00012458310887375853
2062,"Cuyahoga , Ohio",1236041,333287557,0.0037086323027655066
2063,"Darke , Ohio",51529,333287557,0.00015460823219391897
2064,"Defiance , Ohio",38187,333287557,0.00011457673470840078
2065,"Delaware , Ohio",226296,333287557,0.0006789812438152319
2066,"Erie , Ohio",74501,333287557,0.00022353369765916583
2067,"Fairfield , Ohio",162898,333287557,0.0004887611210759962
2068,"Fayette , Ohio",28839,333287557,8.65288829249632e-05
2069,"Franklin , Ohio",1321820,333287557,0.00396600464745223
2070,"Fulton , Ohio",42171,333287557,0.00012653037629004553
2071,"Gallia , Ohio",29068,333287557,8.721597728294429e-05
2072,"Geauga , Ohio",95469,333287557,0.0002864463373890673
2073,"Greene , Ohio",168456,333287557,0.0005054374112142446
2074,"Guernsey , Ohio",38098,333287557,0.00011430969803652166
2075,"Hamilton , Ohio",825037,333287557,0.002475450951203678
2076,"Hancock , Ohio",74861,333287557,0.00022461384599485663
2077,"Hardin , Ohio",30416,333287557,9.12605327176976e-05
2078,"Harrison , Ohio",14378,333287557,4.31399243626728e-05
2079,"Henry , Ohio",27512,333287557,8.25473361431252e-05
2080,"Highland , Ohio",43391,333287557,0.0001301908789832199
2081,"Hocking , Ohio",27858,333287557,8.358547871020579e-05
2082,"Holmes , Ohio",44390,333287557,0.00013318829061476184
2083,"Huron , Ohio",58218,333287557,0.00017467798835346258
2084,"Jackson , Ohio",32586,333287557,9.77714268522782e-05
2085,"Jefferson , Ohio",64330,333287557,0.00019301650676385737
2086,"Knox , Ohio",63183,333287557,0.00018957503414986478
2087,"Lake , Ohio",231842,333287557,0.0006956215290089573
2088,"Lawrence , Ohio",56653,333287557,0.00016998234350525123
2089,"Licking , Ohio",181359,333287557,0.0005441517278126287
2090,"Logan , Ohio",46040,333287557,0.00013813897048667797
2091,"Lorain , Ohio",316268,333287557,0.0009489343162007095
2092,"Lucas , Ohio",426643,333287557,0.0012801047955114627
2093,"Madison , Ohio",43540,333287557,0.00013063794037771414
2094,"Mahoning , Ohio",225636,333287557,0.0006770009718664654
2095,"Marion , Ohio",64642,333287557,0.00019395263532145606
2096,"Medina , Ohio",183512,333287557,0.0005506116149424685
2097,"Meigs , Ohio",21969,333287557,6.591605218553059e-05
2098,"Mercer , Ohio",42348,333287557,0.00012706144922176017
2099,"Miami , Ohio",110247,333287557,0.0003307864265691743
2100,"Monroe , Ohio",13234,333287557,3.970745298481095e-05
2101,"Montgomery , Ohio",533892,333287557,0.0016018959867739678
2102,"Morgan , Ohio",13668,333287557,4.1009631811727075e-05
2103,"Morrow , Ohio",35339,333287557,0.00010603156120826918
2104,"Muskingum , Ohio",86113,333287557,0.00025837448230928107
2105,"Noble , Ohio",14335,333287557,4.301090664479862e-05
2106,"Ottawa , Ohio",39978,333287557,0.00011995047267846247
2107,"Paulding , Ohio",18757,333287557,5.627872870153385e-05
2108,"Perry , Ohio",35480,333287557,0.00010645461930641473
2109,"Pickaway , Ohio",60023,333287557,0.00018009373209213449
2110,"Pike , Ohio",27005,333287557,8.102612723702733e-05
2111,"Portage , Ohio",161745,333287557,0.0004853016459897421
2112,"Preble , Ohio",40596,333287557,0.00012180472732139831
2113,"Putnam , Ohio",34334,333287557,0.00010301614710446571
2114,"Richland , Ohio",125319,333287557,0.00037600863689009545
2115,"Ross , Ohio",76606,333287557,0.0002298495650109134
2116,"Sandusky , Ohio",58667,333287557,0.0001760251733610325
2117,"Scioto , Ohio",72194,333287557,0.00021661174707461402
2118,"Seneca , Ohio",54632,333287557,0.00016391851076516488
2119,"Shelby , Ohio",47671,333287557,0.00014303264252976596
2120,"Stark , Ohio",372657,333287557,0.0011181245509264543
2121,"Summit , Ohio",535882,333287557,0.001607866806740703
2122,"Trumbull , Ohio",200643,333287557,0.0006020116736611323
2123,"Tuscarawas , Ohio",91937,333287557,0.0002758488820511232
2124,"Union , Ohio",66898,333287557,0.00020072156489178502
2125,"Van Wert , Ohio",28769,333287557,8.631885408191222e-05
2126,"Vinton , Ohio",12565,333287557,3.770017732765223e-05
2127,"Warren , Ohio",249778,333287557,0.0007494369194227074
2128,"Washington , Ohio",58901,333287557,0.0001767272697792315
2129,"Wayne , Ohio",116559,333287557,0.0003497250273882862
2130,"Williams , Ohio",36652,333287557,0.00010997110222149698
2131,"Wood , Ohio",131592,333287557,0.0003948302216395075
2132,"Wyandot , Ohio",21567,333287557,6.47098865440092e-05
2133,"Adair , Oklahoma",19576,333287557,5.873606616523041e-05
2134,"Alfalfa , Oklahoma",5637,333287557,1.6913322689691654e-05
2135,"Atoka , Oklahoma",14262,333287557,4.279187656561688e-05
2136,"Beaver , Oklahoma",5016,333287557,1.5050066810625036e-05
2137,"Beckham , Oklahoma",22009,333287557,6.6036068667274e-05
2138,"Blaine , Oklahoma",8409,333287557,2.523046487451075e-05
2139,"Bryan , Oklahoma",48182,333287557,0.00014456585308403818
2140,"Caddo , Oklahoma",26198,333287557,7.86047947178538e-05
2141,"Canadian , Oklahoma",169149,333287557,0.0005075166967604494
2142,"Carter , Oklahoma",48510,333287557,0.00014554998823433423
2143,"Cherokee , Oklahoma",48098,333287557,0.000144313818472377
2144,"Choctaw , Oklahoma",14358,333287557,4.307991612180109e-05
2145,"Cimarron , Oklahoma",2252,333287557,6.7569279221546215e-06
2146,"Cleveland , Oklahoma",299587,333287557,0.0008988844429016592
2147,"Coal , Oklahoma",5313,333287557,1.594118918756994e-05
2148,"Comanche , Oklahoma",123046,333287557,0.00036918870031502554
2149,"Cotton , Oklahoma",5477,333287557,1.6433256762717967e-05
2150,"Craig , Oklahoma",14123,333287557,4.237481929155849e-05
2151,"Creek , Oklahoma",72699,333287557,0.0002181269551566247
2152,"Custer , Oklahoma",27886,333287557,8.366949024742619e-05
2153,"Delaware , Oklahoma",41413,333287557,0.0001242560639610077
2154,"Dewey , Oklahoma",4401,333287557,1.3204813403819934e-05
2155,"Ellis , Oklahoma",3657,333287557,1.0972506843392296e-05
2156,"Garfield , Oklahoma",61920,333287557,0.00018578551373881624
2157,"Garvin , Oklahoma",25713,333287557,7.714959487671483e-05
2158,"Grady , Oklahoma",56658,333287557,0.00016999734556546916
2159,"Grant , Oklahoma",4124,333287557,1.237369926774674e-05
2160,"Greer , Oklahoma",5547,333287557,1.6643285605768954e-05
2161,"Harmon , Oklahoma",2428,333287557,7.285000441825676e-06
2162,"Harper , Oklahoma",3129,333287557,9.388289284379135e-06
2163,"Haskell , Oklahoma",11641,333287557,3.49277965993792e-05
2164,"Hughes , Oklahoma",13407,333287557,4.022652426835125e-05
2165,"Jackson , Oklahoma",24556,333287557,7.367811814228637e-05
2166,"Jefferson , Oklahoma",5389,333287557,1.616922050288244e-05
2167,"Johnston , Oklahoma",10406,333287557,3.122228772555106e-05
2168,"Kay , Oklahoma",43668,333287557,0.0001310219931192931
2169,"Kingfisher , Oklahoma",15293,333287557,4.588530138255356e-05
2170,"Kiowa , Oklahoma",8345,333287557,2.5038438503721276e-05
2171,"Latimer , Oklahoma",9630,333287557,2.889396797972869e-05
2172,"Le Flore , Oklahoma",48907,333287557,0.00014674115181563768
2173,"Lincoln , Oklahoma",34188,333287557,0.00010257808694610222
2174,"Logan , Oklahoma",51933,333287557,0.00015582039865952752
2175,"Love , Oklahoma",10218,333287557,3.065821026135698e-05
2176,"McClain , Oklahoma",45306,333287557,0.0001359366680466862
2177,"McCurtain , Oklahoma",30931,333287557,9.280574492014414e-05
2178,"McIntosh , Oklahoma",19451,333287557,5.836101465978221e-05
2179,"Major , Oklahoma",7502,333287557,2.2509091150978673e-05
2180,"Marshall , Oklahoma",15882,333287557,4.765254407622544e-05
2181,"Mayes , Oklahoma",39589,333287557,0.00011878331239350769
2182,"Murray , Oklahoma",13672,333287557,4.1021633459901415e-05
2183,"Muskogee , Oklahoma",66354,333287557,0.0001990893407400745
2184,"Noble , Oklahoma",10896,333287557,3.269248962690797e-05
2185,"Nowata , Oklahoma",9483,333287557,2.8452907409321613e-05
2186,"Okfuskee , Oklahoma",11134,333287557,3.340658769328133e-05
2187,"Oklahoma , Oklahoma",802559,333287557,0.0024080076892879624
2188,"Okmulgee , Oklahoma",36990,333287557,0.00011098524149222889
2189,"Osage , Oklahoma",45839,333287557,0.00013753588766591727
2190,"Ottawa , Oklahoma",30338,333287557,9.102650057829792e-05
2191,"Pawnee , Oklahoma",15757,333287557,4.727749257077725e-05
2192,"Payne , Oklahoma",82794,333287557,0.00024841611473662065
2193,"Pittsburg , Oklahoma",43613,333287557,0.00013085697045689588
2194,"Pontotoc , Oklahoma",38141,333287557,0.00011443871575439583
2195,"Pottawatomie , Oklahoma",73533,333287557,0.00022062929880097503
2196,"Pushmataha , Oklahoma",10769,333287557,3.231143729737261e-05
2197,"Roger Mills , Oklahoma",3320,333287557,9.96136798470397e-06
2198,"Rogers , Oklahoma",98836,333287557,0.0002965487247398198
2199,"Seminole , Oklahoma",23351,333287557,7.006262162976579e-05
2200,"Sequoyah , Oklahoma",39667,333287557,0.00011901734453290736
2201,"Stephens , Oklahoma",43710,333287557,0.00013114801042512367
2202,"Texas , Oklahoma",20495,333287557,6.149344483328551e-05
2203,"Tillman , Oklahoma",6977,333287557,2.0933874828096267e-05
2204,"Tulsa , Oklahoma",677358,333287557,0.0020323531010190098
2205,"Wagoner , Oklahoma",86644,333287557,0.00025996770110442495
2206,"Washington , Oklahoma",53242,333287557,0.00015974793802458098
2207,"Washita , Oklahoma",10732,333287557,3.2200422051759945e-05
2208,"Woods , Oklahoma",8587,333287557,2.5764538218268977e-05
2209,"Woodward , Oklahoma",19990,333287557,5.9978236751274815e-05
2210,"Baker , Oregon",16938,333287557,5.082097919425177e-05
2211,"Benton , Oregon",97630,333287557,0.00029293022781525565
2212,"Clackamas , Oregon",423177,333287557,0.0012697053673683953
2213,"Clatsop , Oregon",41695,333287557,0.0001251021801572988
2214,"Columbia , Oregon",53588,333287557,0.00016078608059166157
2215,"Coos , Oregon",64990,333287557,0.00019499677871262383
2216,"Crook , Oregon",26375,333287557,7.913586764956845e-05
2217,"Curry , Oregon",23598,333287557,7.080372340453142e-05
2218,"Deschutes , Oregon",206549,333287557,0.0006197321071905483
2219,"Douglas , Oregon",112297,333287557,0.00033693727125852464
2220,"Gilliam , Oregon",2018,333287557,6.054831503955607e-06
2221,"Grant , Oregon",7218,333287557,2.165697413060038e-05
2222,"Harney , Oregon",7515,333287557,2.2548096507545284e-05
2223,"Hood River , Oregon",24048,333287557,7.215390882414491e-05
2224,"Jackson , Oregon",221644,333287557,0.000665023326988472
2225,"Jefferson , Oregon",25330,333287557,7.600043706402156e-05
2226,"Josephine , Oregon",87730,333287557,0.0002632261485837589
2227,"Klamath , Oregon",70212,333287557,0.00021066493040422749
2228,"Lake , Oregon",8385,333287557,2.5158454985464698e-05
2229,"Lane , Oregon",382353,333287557,0.0011472165461010595
2230,"Lincoln , Oregon",50813,333287557,0.00015245993717071172
2231,"Linn , Oregon",130467,333287557,0.0003914547580904738
2232,"Malheur , Oregon",31879,333287557,9.565013553746322e-05
2233,"Marion , Oregon",346703,333287557,0.0010402518567472353
2234,"Morrow , Oregon",12300,333287557,3.690506813610206e-05
2235,"Multnomah , Oregon",795083,333287557,0.002385576608850117
2236,"Polk , Oregon",89614,333287557,0.000268878924873874
2237,"Sherman , Oregon",1955,333287557,5.8658055452097185e-06
2238,"Tillamook , Oregon",27574,333287557,8.27333616898275e-05
2239,"Umatilla , Oregon",80215,333287557,0.00024067805207621357
2240,"Union , Oregon",26177,333287557,7.854178606493852e-05
2241,"Wallowa , Oregon",7659,333287557,2.29801558418216e-05
2242,"Wasco , Oregon",26561,333287557,7.969394428967535e-05
2243,"Washington , Oregon",600176,333287557,0.0018007752986709913
2244,"Wheeler , Oregon",1445,333287557,4.335595402981096e-06
2245,"Yamhill , Oregon",108226,333287557,0.00032472259382908795
2246,"Adams , Pennsylvania",106027,333287557,0.0003181246877452434
2247,"Allegheny , Pennsylvania",1233253,333287557,0.00370026715398799
2248,"Armstrong , Pennsylvania",64747,333287557,0.00019426767858603253
2249,"Beaver , Pennsylvania",165677,333287557,0.0004970992661451205
2250,"Bedford , Pennsylvania",47418,333287557,0.00014227353828273883
2251,"Berks , Pennsylvania",430449,333287557,0.0012915243637493493
2252,"Blair , Pennsylvania",121032,333287557,0.0003631458704592443
2253,"Bradford , Pennsylvania",59866,333287557,0.00017962266740129156
2254,"Bucks , Pennsylvania",645054,333287557,0.0019354277903630228
2255,"Butler , Pennsylvania",197300,333287557,0.0005919812961994258
2256,"Cambria , Pennsylvania",131441,333287557,0.0003943771594209261
